Cluster,age,matches_played,starts,minutes,goals,assists,yellow_cards,red_cards,xG,xAG,PrgC,PrgP,PrgR,per90_Gls,per90_Ast,per90_xG,per90_xAG,SoT%,SoT/90,G/Sh,Dist,Pass_Cmp,Pass_Cmp%,TotDist,Short_Cmp%,Medium_Cmp%,Long_Cmp%,KP,1/3,PPA,CrsPA,PrgP,Tkl,TklW,Challenges_Att,Challenges_Lost,Blocks,Blocks_SH,Blocks_Pass,Blocks_Int,Touches,Def_Pen,Def_3rd,Mid_3rd,Att_3rd,Att_Pen,Take_Att,Take_Succ%,Take_Tkld%,Carries,Carries_ProDist,Carries_ProgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,REC,REC_PrgR,Fls,Fld,Off,Crs,OG,Recov,Aerial_Won,Aerial_Lost,Aerial_Won%
0,26.102941176470587,31.529411764705884,28.323529411764707,2461.720588235294,2.014705882352941,3.3970588235294117,5.632352941176471,0.17647058823529413,2.361764705882353,3.2764705882352945,53.01470588235294,129.08823529411765,95.55882352941177,0.07808823529411764,0.1248529411764706,0.2026470588235294,0.075,2.1029411764705883,27.573529411764707,7.485294117647059,25.639705882352942,1140.235294117647,81.18676470588235,18301.867647058825,89.69117647058823,84.49264705882354,54.01029411764706,32.5735294117647,103.61764705882354,29.044117647058822,7.529411764705882,129.08823529411765,63.01470588235294,38.161764705882355,57.38235294117647,27.705882352941178,31.808823529411764,8.205882352941176,23.602941176470587,26.455882352941178,1695.6176470588234,80.22058823529412,414.94117647058823,804.4264705882352,494.72058823529414,49.9264705882353,47.19117647058823,44.92941176470588,42.94411764705882,899.4705882352941,2390.75,53.01470588235294,40.0,10.102941176470589,33.661764705882355,25.470588235294116,1077.4411764705883,95.55882352941177,32.86764705882353,30.852941176470587,2.764705882352941,68.52941176470588,0.07352941176470588,132.36764705882354,25.264705882352942,26.323529411764707,47.51911764705883
1,25.84390243902439,15.180487804878048,6.912195121951219,670.5756097560976,0.9024390243902439,0.6634146341463415,1.8487804878048781,0.07317073170731707,1.0346341463414634,0.7565853658536585,12.985365853658537,24.990243902439026,28.878048780487806,0.12268292682926829,0.09160975609756099,0.21439024390243905,0.12097560975609757,0.9121951219512195,9.804878048780488,3.2390243902439027,28.999024390243903,257.6341463414634,78.72878048780488,4215.882926829268,87.08000000000001,81.4239024390244,53.73365853658537,6.917073170731707,19.848780487804877,5.741463414634146,1.4926829268292683,24.990243902439026,13.419512195121952,7.790243902439024,13.317073170731707,6.853658536585366,8.029268292682927,2.3317073170731706,5.697560975609756,5.5024390243902435,401.0731707317073,24.21951219512195,108.76585365853659,181.12682926829268,115.4390243902439,18.44878048780488,13.8,42.70878048780487,45.86926829268293,220.42926829268293,574.4536585365854,12.985365853658537,9.253658536585366,4.034146341463415,11.234146341463415,7.439024390243903,263.44878048780487,28.878048780487806,8.84390243902439,7.88780487804878,1.4292682926829268,13.351219512195122,0.04390243902439024,29.634146341463413,9.048780487804878,10.570731707317073,42.514146341463416
2,25.985294117647058,30.294117647058822,24.235294117647058,2110.6911764705883,7.75,4.470588235294118,3.235294117647059,0.058823529411764705,7.825,4.322058823529411,75.45588235294117,71.01470588235294,167.1764705882353,0.3533823529411765,0.19308823529411767,0.5466176470588235,0.32323529411764707,8.573529411764707,56.9264705882353,22.044117647058822,38.34411764705882,509.4264705882353,73.14852941176471,7673.308823529412,82.85588235294118,75.125,54.59705882352941,34.38235294117647,36.26470588235294,29.205882352941178,6.544117647058823,71.01470588235294,25.823529411764707,15.617647058823529,24.544117647058822,14.823529411764707,18.426470588235293,2.25,16.176470588235293,7.852941176470588,961.2205882352941,22.102941176470587,109.16176470588235,355.0882352941176,513.6029411764706,116.07352941176471,78.75,40.258823529411764,48.26911764705883,592.1323529411765,2037.4705882352941,75.45588235294117,40.25,34.9264705882353,53.5,37.38235294117647,695.5735294117648,167.1764705882353,24.779411764705884,32.73529411764706,8.955882352941176,58.61764705882353,0.014705882352941176,78.6029411764706,24.073529411764707,37.26470588235294,34.12647058823529
3,26.761904761904763,26.857142857142858,22.952380952380953,2034.1190476190477,1.0476190476190477,0.7261904761904762,4.988095238095238,0.15476190476190477,1.2416666666666667,0.8261904761904763,18.702380952380953,79.44047619047619,17.738095238095237,0.04547619047619048,0.034166666666666665,0.07916666666666668,0.04547619047619048,1.0476190476190477,13.904761904761905,3.880952380952381,28.30595238095238,1069.8095238095239,85.99047619047619,18997.535714285714,91.80119047619048,90.78095238095239,59.92857142857143,9.321428571428571,85.53571428571429,7.416666666666667,1.4166666666666667,79.44047619047619,39.142857142857146,23.404761904761905,32.023809523809526,13.19047619047619,28.845238095238095,15.523809523809524,13.321428571428571,23.738095238095237,1468.1190476190477,174.26190476190476,618.797619047619,702.7857142857143,156.22619047619048,25.011904761904763,15.119047619047619,54.48571428571429,34.75595238095238,817.3690476190476,2130.440476190476,18.702380952380953,16.297619047619047,1.8333333333333333,13.869047619047619,8.80952380952381,967.8928571428571,17.738095238095237,22.44047619047619,16.785714285714285,1.0714285714285714,9.619047619047619,0.20238095238095238,89.80952380952381,41.88095238095238,28.678571428571427,56.851190476190474
